security,year,Cash And Cash Equivalents At Carrying Value,Income Tax Expense Benefit,Stockholders Equity,Weighted Average Number Of Shares Outstanding Basic,Assets,Unrecognized Tax Benefits,Earnings Per Share Basic,Net Income Loss,Deferred Income Tax Expense Benefit,Accumulated Other Comprehensive Income Loss Net Of Tax,Net Cash Provided By Used In Investing Activities,Net Cash Provided By Used In Financing Activities,Current Federal Tax Expense Benefit,Net Cash Provided By Used In Operating Activities,Comprehensive Income Net Of Tax,Retained Earnings Accumulated Deficit,Cash And Cash Equivalents Period Increase Decrease,Share Based Compensation,Current State And Local Tax Expense Benefit,Goodwill,Property Plant And Equipment Net,Deferred Federal Income Tax Expense Benefit,Common Stock Shares Authorized,Operating Income Loss,Deferred State And Local Income Tax Expense Benefit,Accumulated Depreciation Depletion And Amortization Property Plant And Equipment,Current Income Tax Expense Benefit,Common Stock Value,Common Stock Par Or Stated Value Per Share,Common Stock Shares Issued,Interest Expense,Payments For Repurchase Of Common Stock,Property Plant And Equipment Gross,Entity Well Known Seasoned Issuer,Amendment Flag,Entity Voluntary Filers,Entity Current Reporting Status,cap,Document Fiscal Period Focus_FY,Document Fiscal Period Focus_Q4,Document Type_10-K,Document Type_10-K/A,Entity Filer Category_Accelerated Filer,Entity Filer Category_Large Accelerated Filer,Entity Filer Category_Non-accelerated Filer,Entity Filer Category_Smaller Reporting Accelerated Filer,Entity Filer Category_Smaller Reporting Company,sector_Advertising,sector_Aerospace & Defense,sector_Agricultural Products,sector_Air Freight & Logistics,sector_Airlines,sector_Alternative Carriers,sector_Apparel Retail,"sector_Apparel, Accessories & Luxury Goods",sector_Application Software,sector_Asset Management & Custody Banks,sector_Auto Parts & Equipment,sector_Automobile Manufacturers,sector_Automotive Retail,sector_Biotechnology,sector_Brewers,sector_Broadcasting,sector_Building Products,sector_Cable & Satellite,sector_Casinos & Gaming,sector_Communications Equipment,sector_Computer & Electronics Retail,sector_Construction & Engineering,sector_Construction Machinery & Heavy Trucks,sector_Consumer Discretionary,sector_Consumer Finance,sector_Consumer Staples,sector_Copper,sector_Customer Discretionary,sector_Data Processing & Outsourced Services,sector_Department Stores,sector_Distillers & Vintners,sector_Distributors,sector_Diversified Banks,sector_Diversified Chemicals,sector_Diversified Support Services,sector_Drug Retail,sector_Electric Utilities,sector_Electrical Components & Equipment,sector_Electronic Equipment & Instruments,sector_Electronic Manufacturing Services,sector_Energy,sector_Environmental & Facilities Services,sector_Fertilizers & Agricultural Chemicals,sector_Financial Exchanges & Data,sector_Financials,sector_Food Distributors,sector_Gas Utilities,sector_General Merchandise Stores,sector_Health Care,sector_Health Care Distributors,sector_Health Care Equipment,sector_Health Care Facilities,sector_Health Care REITs,sector_Health Care Services,sector_Health Care Supplies,sector_Health Care Technology,sector_Home Furnishings,sector_Home Improvement Retail,sector_Homebuilding,"sector_Hotels, Resorts & Cruise Lines",sector_Household Appliances,sector_Household Products,sector_Housewares & Specialties,sector_Human Resource & Employment Services,sector_Hypermarkets & Super Centers,sector_IT Consulting & Other Services,sector_Independent Power Producers & Energy Traders,sector_Industrial Conglomerates,sector_Industrial Gases,sector_Industrial Machinery,sector_Industrial REITs,sector_Industrials,sector_Information Technology,sector_Insurance Brokers,sector_Integrated Oil & Gas,sector_Integrated Telecommunication Services,sector_Interactive Home Entertainment,sector_Interactive Media & Services,sector_Internet & Direct Marketing Retail,sector_Internet Services & Infrastructure,sector_Investment Banking & Brokerage,sector_Life & Health Insurance,sector_Life Sciences Tools & Services,sector_Managed Health Care,sector_Materials,sector_Motorcycle Manufacturers,sector_Movies & Entertainment,sector_Multi-Utilities,sector_Multi-line Insurance,sector_Office REITs,sector_Oil & Gas Equipment & Services,sector_Oil & Gas Exploration & Production,sector_Oil & Gas Refining & Marketing,sector_Oil & Gas Storage & Transportation,sector_Packaged Foods & Meats,sector_Paper Packaging,sector_Personal Products,sector_Pharmaceuticals,sector_Property & Casualty Insurance,sector_Railroads,sector_Real Estate,sector_Regional Banks,sector_Research & Consulting Services,sector_Residential REITs,sector_Restaurants,sector_Retail REITs,sector_Semiconductor Equipment,sector_Semiconductors,sector_Soft Drinks,sector_Specialized Consumer Services,sector_Specialized REITs,sector_Specialty Chemicals,sector_Specialty Stores,sector_Systems Software,sector_Technology Distributors,"sector_Technology Hardware, Storage & Peripherals",sector_Telecommunication Services,sector_Tobacco,sector_Trading Companies & Distributors,sector_Trucking,sector_Utilities,sector_Water Utilities,sector_Wireless Telecommunication Services
ANSYS,2013.0,742486000.0,77162000.0,2136246000.0,92691000.0,2722382000.0,19590000.0,2.65,245327000.0,-24025000.0,-2644000.0,-33177000.0,-129759000.0,69268000.0,332983000.0,234032000.0,1284818000.0,165783000.0,35298000.0,7197000.0,1255704000.0,60538000.0,-23438000.0,300000000.0,321863000.0,-2187000.0,75680000.0,0.0,932000.0,0.01,93236023.0,1169000.0,116132000.0,136218000.0,1,0,0,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANSYS,2014.0,788064000.0,93449000.0,2217501000.0,92067000.0,2752879000.0,16342000.0,2.77,254690000.0,-18859000.0,-31754000.0,-129270000.0,-185642000.0,80620000.0,385307000.0,225580000.0,1539508000.0,45578000.0,36861000.0,7192000.0,1312182000.0,64643000.0,-18536000.0,300000000.0,347450000.0,-1915000.0,86373000.0,0.0,932000.0,0.01,93236023.0,779000.0,233793000.0,151016000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANSYS,2015.0,784168000.0,104244000.0,2194427000.0,89561000.0,2729904000.0,16067000.0,2.82,252521000.0,-15196000.0,-52164000.0,-62032000.0,-299927000.0,93853000.0,375699000.0,232111000.0,1792029000.0,-3896000.0,33951000.0,7733000.0,1332348000.0,61924000.0,-14472000.0,300000000.0,353679000.0,-1987000.0,98740000.0,0.0,932000.0,0.01,93236023.0,325000.0,337910000.0,160664000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANSYS,2016.0,822479000.0,114679000.0,2208405000.0,87227000.0,2800526000.0,15209000.0,3.05,265636000.0,-10921000.0,-57652000.0,-32173000.0,-288630000.0,99783000.0,365980000.0,260148000.0,2057665000.0,38311000.0,33347000.0,8338000.0,1337215000.0,54677000.0,-13368000.0,300000000.0,376242000.0,-1036000.0,102224000.0,0.0,932000.0,0.01,93236023.0,221000.0,336335000.0,156901000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANSYS,2017.0,881501000.0,136443000.0,2245831000.0,84988000.0,2941623000.0,19657000.0,3.05,259251000.0,-2693000.0,-37844000.0,-97443000.0,-294651000.0,112414000.0,430438000.0,279059000.0,2316916000.0,59022000.0,53154000.0,7879000.0,1378553000.0,57096000.0,-7387000.0,300000000.0,390728000.0,-584000.0,116824000.0,0.0,932000.0,0.01,93236023.0,0.0,336042000.0,173920000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANSYS,2018.0,777139000.0,67710000.0,2649547000.0,83973000.0,3265964000.0,22827000.0,4.99,419375000.0,-33675000.0,-62379000.0,-313680000.0,-262675000.0,58138000.0,486437000.0,394840000.0,2919411000.0,-104362000.0,83346000.0,12888000.0,1572455000.0,61655000.0,-20764000.0,300000000.0,476574000.0,-2901000.0,121546000.0,0.0,932000.0,0.01,93236023.0,0.0,269801000.0,183201000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AbbVie Inc.,2016.0,5100000000.0,1931000000.0,4636000000.0,1622000000.0,66099000000.0,1168000000.0,3.65,5953000000.0,-796000000.0,-2586000000.0,0.0,-3928000000.0,2229000000.0,0.0,5928000000.0,4378000000.0,-3299000000.0,353000000.0,0.0,15416000000.0,2604000000.0,-792000000.0,4000000000.0,9340000000.0,0.0,4922000000.0,2727000000.0,0.0,0.01,1754900486.0,1047000000.0,6033000000.0,7526000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AbbVie Inc.,2017.0,9303000000.0,2418000000.0,5097000000.0,1596000000.0,70786000000.0,2701000000.0,3.31,5309000000.0,-4162000000.0,-2727000000.0,0.0,-5512000000.0,6204000000.0,0.0,5168000000.0,5459000000.0,4203000000.0,365000000.0,0.0,15785000000.0,2803000000.0,-4898000000.0,4000000000.0,9545000000.0,0.0,5268000000.0,6580000000.0,0.0,0.01,1768738550.0,1150000000.0,1410000000.0,8071000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AbbVie Inc.,2018.0,7289000000.0,-490000000.0,-8446000000.0,1541000000.0,59352000000.0,2852000000.0,3.67,5687000000.0,-1517000000.0,-2480000000.0,0.0,-14396000000.0,593000000.0,0.0,5934000000.0,3368000000.0,-2014000000.0,421000000.0,0.0,15663000000.0,2883000000.0,-1497000000.0,4000000000.0,6383000000.0,0.0,5513000000.0,1027000000.0,0.0,0.01,1776510871.0,1348000000.0,12014000000.0,8396000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture plc,2014.0,4921305000.0,1121743000.0,5732035000.0,634216250.0,17930452000.0,1333606000.0,4.64,2941498000.0,-74092000.0,-871948000.0,-1056411000.0,-3165416000.0,397722000.0,3486085000.0,3122296000.0,11758131000.0,-710580000.0,671301000.0,46854000.0,2395894000.0,793444000.0,26941000.0,0.0,4300512000.0,2911000.0,1752965000.0,1195835000.0,0.0,0.0,0.0,17621000.0,2559434000.0,2546409000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture plc,2015.0,4360766000.0,1136741000.0,6133725000.0,626799586.0,18202647000.0,997935000.0,4.87,3053581000.0,-459109000.0,-1411972000.0,-1170384000.0,-3286322000.0,617488000.0,4176163000.0,2513557000.0,13470008000.0,-560539000.0,680329000.0,72133000.0,2929833000.0,801884000.0,-94621000.0,0.0,4435869000.0,-11245000.0,1648968000.0,1595850000.0,0.0,0.0,0.0,14578000.0,2452989000.0,2450852000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture plc,2016.0,4905609000.0,1253969000.0,7555262000.0,624797820.0,20609004000.0,985755000.0,6.58,4111892000.0,65940000.0,-1661720000.0,-610350000.0,-3489218000.0,314121000.0,4667400000.0,3862144000.0,7879960000.0,544843000.0,758176000.0,38255000.0,3609437000.0,956542000.0,8588000.0,0.0,4810445000.0,1056000.0,1730025000.0,1188029000.0,0.0,0.0,0.0,16258000.0,2604989000.0,2686567000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture plc,2017.0,4126860000.0,981100000.0,8949477000.0,620104250.0,22689890000.0,945850000.0,5.56,3445149000.0,-364133000.0,-1094784000.0,-2233879000.0,-3560235000.0,152002000.0,4973039000.0,4012085000.0,7081855000.0,-778749000.0,795235000.0,17269000.0,5002352000.0,1140598000.0,-200483000.0,0.0,4632609000.0,-26069000.0,1912146000.0,1345233000.0,0.0,0.0,0.0,15545000.0,2649051000.0,3052744000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture plc,2018.0,5061360000.0,1593499000.0,10364753000.0,628451742.0,24449083000.0,1210520000.0,6.46,4059907000.0,94000000.0,-1576171000.0,-1249604000.0,-3709028000.0,70050000.0,6026691000.0,3578520000.0,7952413000.0,934500000.0,976908000.0,3574000.0,5383012000.0,1264020000.0,219034000.0,0.0,5841041000.0,57044000.0,1862098000.0,1499499000.0,0.0,0.0,0.0,19539000.0,2639094000.0,3126118000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Activision Blizzard,2015.0,1823000000.0,229000000.0,8068000000.0,728000000.0,15246000000.0,552000000.0,1.21,892000000.0,-27000000.0,-633000000.0,-3716000000.0,-202000000.0,169000000.0,1259000000.0,0.0,4096000000.0,-3025000000.0,92000000.0,31000000.0,7095000000.0,189000000.0,1000000.0,2400000000.0,1319000000.0,-21000000.0,408000000.0,240000000.0,0.0,1e-06,1163179140.0,0.0,0.0,597000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Activision Blizzard,2016.0,3245000000.0,140000000.0,9119000000.0,740000000.0,17452000000.0,846000000.0,1.3,966000000.0,-9000000.0,-629000000.0,-4729000000.0,500000000.0,-15000000.0,2155000000.0,0.0,4869000000.0,1422000000.0,147000000.0,16000000.0,9768000000.0,258000000.0,40000000.0,2400000000.0,1412000000.0,-13000000.0,547000000.0,151000000.0,0.0,1e-06,1174163069.0,0.0,0.0,805000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Activision Blizzard,2017.0,4713000000.0,878000000.0,9462000000.0,754000000.0,18668000000.0,1138000000.0,0.36,273000000.0,-181000000.0,-638000000.0,-207000000.0,-624000000.0,696000000.0,2213000000.0,0.0,4916000000.0,1468000000.0,176000000.0,26000000.0,9763000000.0,294000000.0,-111000000.0,2400000000.0,1309000000.0,-32000000.0,685000000.0,1057000000.0,0.0,1e-06,1186181666.0,0.0,0.0,979000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Activision Blizzard,2018.0,4225000000.0,64000000.0,11357000000.0,762000000.0,17835000000.0,917000000.0,2.38,1813000000.0,20000000.0,-601000000.0,-230000000.0,-2020000000.0,-228000000.0,1790000000.0,0.0,6558000000.0,0.0,209000000.0,-15000000.0,9762000000.0,282000000.0,-98000000.0,2400000000.0,1988000000.0,106000000.0,770000000.0,37000000.0,0.0,1e-06,1192093991.0,0.0,0.0,1052000000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adobe Inc.,2014.0,1117400000.0,92981000.0,6775905000.0,497867000.0,10785829000.0,148848000.0,0.54,268395000.0,-43461000.0,-8094000.0,-490707000.0,-507283000.0,26822000.0,1287482000.0,214198000.0,6924294000.0,282844000.0,333701000.0,4713000.0,4721962000.0,785123000.0,-24090000.0,900000000.0,412685000.0,-6476000.0,914034000.0,83219000.0,61000.0,0.0001,600834000.0,59732000.0,600000000.0,1699157000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adobe Inc.,2015.0,876560000.0,244230000.0,7001580000.0,498764000.0,11726472000.0,258718000.0,1.26,629551000.0,-65890000.0,-169080000.0,-1488358000.0,-200687000.0,204834000.0,1469502000.0,468565000.0,7253431000.0,-240840000.0,335859000.0,-14975000.0,5366881000.0,787421000.0,-31011000.0,900000000.0,903095000.0,-25511000.0,971195000.0,241984000.0,61000.0,0.0001,600834000.0,64184000.0,600000000.0,1758616000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adobe Inc.,2016.0,1011315000.0,266356000.0,7424835000.0,498345000.0,12697246000.0,178413000.0,2.35,1168782000.0,21886000.0,-173602000.0,-960033000.0,-1090706000.0,94396000.0,2199728000.0,1164260000.0,8114517000.0,134755000.0,349297000.0,15222000.0,5406474000.0,816264000.0,33924000.0,900000000.0,1493602000.0,-9287000.0,1109948000.0,169367000.0,61000.0,0.0001,600834000.0,70442000.0,1075000000.0,1926212000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adobe Inc.,2017.0,2306072000.0,443687000.0,8459869000.0,493632000.0,14535556000.0,172945000.0,3.43,1693954000.0,50345000.0,-111821000.0,-442877000.0,-1183735000.0,298802000.0,2912853000.0,1755735000.0,9573870000.0,1294757000.0,454472000.0,33578000.0,5821561000.0,936976000.0,48905000.0,900000000.0,2168095000.0,5682000.0,1266518000.0,393342000.0,61000.0,0.0001,600834000.0,74402000.0,1100000000.0,2203494000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adobe Inc.,2018.0,1642775000.0,203102000.0,9362114000.0,490564000.0,18768682000.0,196152000.0,5.28,2590774000.0,-467090000.0,-148130000.0,-4685295000.0,-5568000.0,501272000.0,4029304000.0,2554465000.0,11815597000.0,-663297000.0,609562000.0,28612000.0,10581048000.0,1075072000.0,-466113000.0,900000000.0,2840369000.0,8757000.0,1405836000.0,670192000.0,61000.0,0.0001,600834000.0,89242000.0,2050000000.0,2480908000.0,1,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
